user,pool,block,position,lpvalue
0x008d7a063eb5f7c706b72fbe48ce532defe153d1,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,45.929
0x05a44ae3e8b1e8f3c847286d3f6d788d02fc85cc,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,27.8982
0x6e34765aeb7353c79e27bde53c016e0dfa0fccdd,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0
0xcf6257cfe9b067332ab1a9e72a388e5031d4a029,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0x36db9fcd4db05a64379211185d3ebbf6e86a52f0,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,1.4469
0xdbee74a69f47d1111f479c9ba8f7e45cda01dc57,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.1398
0x9d8c6e3fc4f74f52e00ec9a07230587b2e012399,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,20.6091
0x17b55a70f522f3f0cff4556f1fda36b15a8c8f8d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,26.558
0xe21b47f3889688fa7391c0ef9f09d2dfa0afd71b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.0602
0xe21b47f3889688fa7391c0ef9f09d2dfa0afd71b,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0.4858
0x80057cb5b18decacf366ef43b5032440f5c97490,0x9aa04739b93ff30eda4080d3e62c2d161f8dda44,3807408,904,0
0x033dba4d784a32164204302027d4abb1dd4f8892,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,1.9592
0x06e3cea7a4413a27c7276d2c4406226c880a3c90,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.0495
0x06e3cea7a4413a27c7276d2c4406226c880a3c90,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0.0249
0x0aab7501905d4fe0b53e253486ed4a8007e3361e,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0.0435
0x46c2e6efceb9b4d7f92e300b8e0580d1943ce29b,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0
0x3a5bc4e5ed06e90d8db77fe9490ec38f493a966b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.2594
0x6bd5b4ce070bffbb8fa9d138df171aaef724f8ee,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,1117.6607
0xf2d433651ad768adf8217f8cc4538b42d06f1dc1,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,2.0324
0x129df7d69af15d747bc5db174261401297d5bfa5,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0x46c5e5de51613fbb0778c631b5c334ee8a503ead,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.0049
0xf370e4bb94afae618a3ad4fe4593161c161a55c5,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,38.4981
0x1db91a27e441d8574592bae5d61688d659f9a877,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,32.1677
0x4c24411091da4e329c4c243870897f491bd00827,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,3.2666
0x358e17d64d778cd06d7206bf0a9318dc13acc7bb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,2.0456
0xc720928f026c2ae51bcbb2f78ab737c692d247f3,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,12.369
0xb69e74324bc030f1b5409236efa461496d439116,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,310.9228
0x29b474ddfe0b6eb1ed5ca0917f02bfdcfcfee4aa,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0x29b474ddfe0b6eb1ed5ca0917f02bfdcfcfee4aa,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3807408,904,41.7685
0xe2cacbb285715c7b6bb2a72883c019fabe100a76,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,26.3913
0x0e0d45eb737957629c7a1c00d0731d1c8042d5c8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,51.5746
0xbed7c0fb71253eb8ab6385bbcabaa9edf1dedc6a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0x41c1d719baf2e88b9d7b2331440c50c94d438c65,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,2.0632
0x7ef8f494d4f6e6fcb6a760a803d5bf425062ffcd,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.1187
0xba13902327542ad0515c7e95d03feac5593108e4,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0.508
0x90e0d37f59b4d3202880d2fb17f3e50b7056f762,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,536.7678
0x06089acabfe350f6a44e2a7ec0359a203def5503,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,1.1908
0xe81dfd51448261c2b14fdfbdb01cae85214215b4,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,97.3527
0x9d153ce671c1daec89ce05d8f959d2f73f480375,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,200.5387
0x1e74ccb4458362f6635c5007cb7b41cc101127dc,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,1.704
0x98325c702bdc6041e374677c93a91ea7e90e332d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,24.6355
0x69d7dcffef87f243bfd72a5d6b0ef4a5385d4a0d,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,20.2521
0xd399be30635e129350e4e863e916fb63f04c6f23,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,12.5031
0xccfdf4a9840b43193403ec85f77fa6f212b1af1a,0x9aa04739b93ff30eda4080d3e62c2d161f8dda44,3807408,904,2.0488
0xbc4e4725adb6f78ea5086c1029ebf08830aa8bce,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,6.0543
0xf08348d34af284785be7abd5a32ffd4a54075ab1,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,101.536
0x9f051005e82827ba4d862c988df16c09c645999d,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3807408,904,0.3083
0xd6e94d80632b72f6cee4401e6ced370ec0b9999e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0xf69331d55817bd43b8ee78af4d62fa5e1fb34dd4,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,3.3838
0x13c28e01bb83a506dce145c6d24ff4e795611320,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,3.986
0x2ed1d916dad897f0b559636dbb16bca512e0f595,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3807408,904,1
0xc9af7bbea391364e40fd6ebde0e9911129d94905,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0xcf8be0c141fb112eaf8fcc9b8406cbedbc6f296d,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3807408,904,0
0xcf8be0c141fb112eaf8fcc9b8406cbedbc6f296d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,10.0017
0x41759b607f7fcba784e7d9a3689c6828f6ca7d01,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,13.2656
0xd9106e460d4e7a0fb76916c28bd719db5e0c5004,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0.095
0x5255ba61aa23d11859d219771201fc8a85c8e9e9,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3807408,904,26.0008
0x8e4fec38926d4c053feb98cce4560debd1d2b6da,0x9aa04739b93ff30eda4080d3e62c2d161f8dda44,3807408,904,72.8599
0x461638ba9203f06ac8cc1aa3953242193e0315d5,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,0
0x85312d6a50928f3ffc7a192444601e6e04a428a2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3807408,904,0
0xa0005c1be06590d32370fa8757267fc7d8843653,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3807408,904,4.7999
0xed5c73f229d1f085c441cac3d9d8dee9c44dd475,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,10688.7712
0xed5c73f229d1f085c441cac3d9d8dee9c44dd475,0x9aa04739b93ff30eda4080d3e62c2d161f8dda44,3850608,1153,1839.7765
0xb1ac9db0d6a1ec291f427ad03fc3b632e1e93a56,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1.4649
0x8ad255ee352420d3e257aa87a5811bd09f72d251,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xeaa823ab4c4ee00283d8ed7be713ddf8a5ba0fac,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xaf112fb4c47a9e26a6d4852e45aaa63351f082ad,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xaf112fb4c47a9e26a6d4852e45aaa63351f082ad,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3850608,1153,48.3651
0xfc8e3b00ea593cc999a3051de4a63ef759942df7,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,6.1206
0xee2388e09bc1c72b87dac51f71c44d0522e13770,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,4.0951
0x90db1a78080f9088125881b35f028c979a46d39c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.3776
0x54881e63f225a8653c2da91fc3d9769e35b81b1f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,4.9101
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x7b52405200a1933d4bbfb8320746b9daeec1c19e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,11.0825
0x218ed937cc38974818a8cfdb7aaef3c8150f71db,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xed93a4e89ad6c27318eab868aa1efd2eb97fa13f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x17134d2b7529a0692e39fc1eadb24d1a903ad0bd,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,32.1964
0xa970fa27e02a61d9ee6eb311cce7b8d2bdc6ab50,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x1869f6bcca76861e0e2ea7ffdeb8be741d712736,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xb37cf0ef7cbd10c9f53f5f8d08b842fe39a55954,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,5.1252
0xdec6d1c36e6a2c20642db914b3462ea65629668e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1188.6045
0xdec6d1c36e6a2c20642db914b3462ea65629668e,0x9aa04739b93ff30eda4080d3e62c2d161f8dda44,3850608,1153,399.2087
0x7a1b53500d55a28b1a116e043075ec2d1a2be210,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,3.9364
0x9a74ec99bd88eca680485da7f32fca05af375dcf,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,24.3628
0x0b98718264ca14d0a17c145ffe1e4f3c38a39372,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,3.9186
0x2ee54d8eb4f898c285b9fce4320d0ba6725e1704,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x618208c77c81898331ec6880ef5f1ffa758d3915,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,17.5392
0x56691e542106f71aaa5a5ecb6ad4fb762d39b8bf,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,27.4245
0x90956b95556b753dff23f440fee868c2b4ae0359,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xa8a4902da89e1c27c3315c332a68421968eb4a4a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.127
0xb0878db51369d84b2071e81b6c9c5ce6654120ac,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0332
0x20d395970177565b200bb9b4010bcfeb98af8b1e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1
0xf26e1c9f3d14407eb609909d625447408d2a5b12,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0707
0xfb07d2bdef2deb1ebec001644b4732ab77281c7a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x84e6479944713045f06f60b51ac827c4dc6757eb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0222
0x69ef4ba56d95e5219985316f975c5300863e2528,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1.0569
0x2c5cd47e355d3417a7f04a6dee7deef6043d9b87,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0031
0x2496038fb474dc835592563fb76360029e9ef585,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.1023
0x34f350c88b84a14d98cef6d060eddf936054c0a5,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xfb6c49cf857c6cd67a17ef86f2128399c87e201c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.1963
0xdc366ede5146da8d879b699d61f58b2ab6969718,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,44.9033
0x220648534b4abe9c2e4036f5fdf73fda2e4ee020,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x63db8991830dc41fc6979b7b09d73e6d03a712e7,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x57f82ff01b15f70ef6b42e59f46f26770af0c260,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.5893
0xc4b273031aa8318e039dee66dae23438816531cc,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0825
0x578a7bafe0254d7d3bbc73fbdc1aa79deffc7118,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.1886
0x4538beb9d64594730ca10cb5bc5354d50714796c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,14.2844
0x18f2fde723cd8b7c5f5c6efeb3172338bee2b027,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.249
0x9df9f088eae2f0c4aabccf34eb437659baef01ad,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.3771
0x30ee1f53c0e9489fdeb7047d005684d641bafb37,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3850608,1153,0
0xf4a35ae69387d9548b8e8e2535bc912f4f7efa48,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xa75e8e6ecdbf4c24b741ec19e33e642c68cd314b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.9527
0x56d23a02d3616e576d20237e3be5fab5fbc5b348,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.0203
0x61a4ae15b0819904597e5117c4c8c7cee0a34aa1,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,50000.2336
0xe3be0baae3d4928d3e2e7724d4bf188003c56ebf,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x7382bbc749a63b90bc87a7de01b1254dc72f368b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,24.7425
0x075362b50e2a7078e99c037986ef2419eda154d0,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.3689
0x56cbfcf698d24189eb4ce82f15bb4bf9c30dc916,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3850608,1153,2.324
0xe6ffd71f80cdea8c48d22068e0e35343619adff6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.2794
0x9f1a597be54165259d11af51ab0f615fab4be136,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x2e78a0d97479ccb3238a4cd5f373654ba09fef2e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xe725f07ba64e5110c34ba9f8a58196986a698bc2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,14.9434
0xb0bcfde547e15c48fefeed2cc021f030de4f317e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xc773638cf3579c8b4e2500cd03f8b498329aa297,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.4978
0x05096597ebc29bde93ade9853ec985cc6fc65109,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,7.0515
0x6a5c69ea2fe700e7e6aa008a0193666594f8c48b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x8c5eeb6cbff441548ddf30793cadbdd047a68e91,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0373
0x8c5eeb6cbff441548ddf30793cadbdd047a68e91,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3850608,1153,0.5873
0x9877928e77337c1153202ed16ed7666e09527134,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,3.0606
0x2f561ff796d483553e068263882ae0d9068fb42b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,130.9337
0x3937254361c967c88f8794577f66926b1e888cbf,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,2.8379
0x2e613347efbd526704e71bd853c1df3b2eec46f7,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x746e17548b63b0689e054d84a09abe1f5b70672c,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,0.1949
0xe039da123235d5ab5e5c8bce3af01944bf95e0c5,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,7.9799
0x70b0ef7bd6cd353cf89791a72986b3cb2dbd72e0,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.2652
0xd17650509e96a43b9554e906abe69f9b14ae4a14,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,22.0545
0x769740b00919555aa71922daffc84ed59b7d71a6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x22ee9e5b471b86eb559b9def9daf4fe228a271c5,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1.9444
0xa51fab99348b58082154a96fd2a7d92600a0e930,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,20.4799
0x8f5915a19eb2ba78bc90ad0317d9ed0d161cbfec,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,13.7072
0x3177a849e797cc2e81d0cdffa1146b35afa79fb9,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,19.7255
0x3177a849e797cc2e81d0cdffa1146b35afa79fb9,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3850608,1153,17.0049
0xea788f83c9d38d89ecafee20be0389ffe4d6ff8e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xea788f83c9d38d89ecafee20be0389ffe4d6ff8e,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,0
0xc7b99a2d6f1ddff42a9d191d5913902045d70bdb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1034.7082
0x8a4c39e9c6db1abc300dc2afa7ab6216e34c4bed,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,3.2455
0x7df61e147e2518e479f01f356cc7e783e18b5858,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,21.1808
0x5eef31e341efb7ad693d261e0b64334b33eacb7c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.1765
0x70926ebd02caf20818d2ba14013110ed1ce90541,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x4a59c71c25fe7db41d1b4b6c3eebc66dd3fbd2fb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0092
0x1bd48b7f376fec854ae2535fcbca034a2a5ced01,0xa3c45a06b5840d67a33d28195c1136dc7f33a37f,3850608,1153,0
0x4db405e0b38899caee5665979764bdbe43bef1bd,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,19.6913
0xfe76ca309a550827b6fbd272dce74879b21d9292,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.3804
0x810a2f5a0d36420eb630e3ecff1c7b90d7cca79f,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,54.9399
0x41faa6d2d639239ca5751dd723c7283018d9d8ce,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3850608,1153,0
0x32e30c0686207a6ad37faf7fd795415db0007220,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,6.5642
0x7d3a21457f038b5d8eb712aa1b1fc0a9bf30f87c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x76265f297bcb964ab6426738fe0fe59ffc7b1c5e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,57.3003
0x7007ce0833670d03b8181d78adc1c607fbe2e3ff,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x59c37e94da9747052d4c051d1832bab10d4af2b5,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.5278
0x3da00d8107de86885e1c826f4eb4e5551b97d419,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,459.6151
0x2a3058e950f53ae06614d96ff05277756874e70b,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3850608,1153,0.1444
0x86c1239dd6698db1075c7198d6743f22741475bd,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x37d94096499f83a57f7a39a3d1ce5089be0014d2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,11.2279
0x3971badea71f6889baec1a9e1571087a57547916,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.067
0xdfa89acd34bc7e7739209545f26999c9c58493c2,0x4aeeca350f08b546ce1451b3a128f5cc8991a80c,3850608,1153,0
0xd57dcb52b93dfd5133084779a4cbc57cbb9b6c32,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3850608,1153,0.011
0x56f3187e5d6260b60a931cce1cd1ff668b1ef9ed,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x9e6f0d7e51b761b5f74beb6ca66a1f83afc30e02,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3850608,1153,0
0x087347b56a5c904dd6d5e86790bf81fa9f561fba,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0x3793ab400aa3ccdcae466d952fec5e26943aa7dc,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,4.343
0x207bdb4ce4f98778cb62c0facc68223bc7e0bb0e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,5.6592
0x323166a31a1cd787a7dcda76c08c28f2acc02160,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.4959
0x7b730451d4bc9b6effa4cf9ddbea121f68c00d06,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,71.5989
0x6fe1fac8fc56cd099f74d11ba95cd550376e7c7c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.1202
0x1ce8118fedf81c6cab35396e5bf597660d3baa8a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,14.3664
0x905a42c960cb5968d2e18872be3dd1d57bdb8560,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,10.4472
0x04a9d98e0ab186c180586ae09af41cf6c61cb392,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xd3fd5303ea87971db51e6771fa13bfdfcfb1ba58,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.0003
0xc1bcdd2d1a7818a9bf3d05489c25484858fe33ff,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,36.3603
0x6221a329003378e65fb475213d1e5f2a1109e211,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3850608,1153,0.2186
0xf21ae414c02e02321258a31fa41cff6a7dc1c36f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.01
0x960ac523572df11cc1bff9b90d4d5bb4f234e4d2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1.7365
0x3207e6cadb0795dc8e3ac80d937715b50d49161d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0
0xfcc805d642384371d6f0fd401a57c41526561987,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.4886
0xcba305557250dd2f50f13482cd3b3effdec3d83a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,1.2053
0xf0e4e3ec58d7b67d0f68625497e65ac4077badf9,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.511
0x12660d244e966d444fb13120f1748de5099dda7f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3850608,1153,0.6932
